2019/04/25 11:15:00,14.3,993.8
2019/04/25 11:30:00,12.8,993.7
2019/04/25 11:45:00,12.6,993.8
2019/04/25 12:00:00,12.7,993.9
2019/04/25 12:15:00,12.8,994
2019/04/25 12:30:00,12.6,994.3
2019/04/25 12:45:00,12.6,994.3
2019/04/25 13:00:00,12.8,994.5
2019/04/25 13:15:00,12.1,994.7
2019/04/25 13:30:00,11.9,994.5
2019/04/25 13:45:00,12.1,994.2
2019/04/25 14:00:00,0,0

