2015/04/21 03:00:00      11.4      11.2      -9.5     -14.2      -7.5      10.3      -2.8    -0.108    999999    999999
2015/04/21 03:10:00      11.4      11.1      -9.5     -14.2      -7.5      10.3      -2.8    -0.100    999999    999999
2015/04/21 03:20:00      11.3      10.9      -6.6     -12.3      -5.6      10.3      -1.9    -0.094    999999    999999
2015/04/21 03:30:00      11.4      10.7      -4.7      -9.5      -3.8      11.3      -0.9    -0.084    999999    999999
2015/04/21 03:40:00      11.2      10.4      -1.9      -6.6      -1.9      10.3       0.0    -0.066    999999    999999
2015/04/21 03:50:00      11.0      10.0       0.9      -3.8       0.0       8.5       0.9    -0.048    999999    999999
2015/04/21 04:00:00      10.7       9.7       2.8      -0.9       1.9      10.3       1.9    -0.036    999999    999999
2015/04/21 04:10:00      10.5       9.5       5.7       1.9       2.8       9.4       2.8    -0.020    999999    999999
2015/04/21 04:20:00      10.2       9.2       6.6       2.8       4.7       7.5       3.8    -0.008    999999    999999
2015/04/21 04:30:00      10.1       9.1       8.5       4.7       5.6       8.5       4.7     0.004    999999    999999
2015/04/21 04:40:00       9.8       8.9       9.5       5.7       5.6       5.6       4.7     0.016    999999    999999
2015/04/21 04:50:00       9.6       8.8      10.4       7.6       6.6       4.7       5.6     0.024    999999    999999
2015/04/21 05:00:00       9.4       8.7      11.4       7.6       8.5       4.7       5.6     0.028    999999    999999
2015/04/21 05:10:00       9.2       8.6      11.4       7.6       8.5       6.6       5.6     0.030    999999    999999
2015/04/21 05:20:00       9.1       8.6      11.4       7.6       7.5       6.6       5.6     0.030    999999    999999
2015/04/21 05:30:00       8.9       8.5      12.3       8.5       8.5       7.5       5.6     0.034    999999    999999
2015/04/21 05:40:00       8.9       8.5      14.2       3.8      10.3       5.6       5.6     0.040    999999    999999
2015/04/21 05:50:00       8.7       8.4      14.2       9.5       8.5       6.6       5.6     0.040    999999    999999
2015/04/21 06:00:00       8.6       8.3      14.2      10.4       9.4       7.5       5.6     0.046    999999    999999
2015/04/21 06:10:00       8.6       8.2      16.1      11.4      11.3       7.5       6.6     0.044    999999    999999
2015/04/21 06:20:00       8.5       8.0      17.1      13.3      11.3       7.5       6.6     0.052    999999    999999
2015/04/21 06:30:00       8.4       7.9      18.0      14.2      12.2       5.6       7.5     0.062    999999    999999
2015/04/21 06:40:00       8.3       7.8      18.0      15.2      12.2       5.6       8.5     0.064    999999    999999
2015/04/21 06:50:00       8.3       7.8      19.0      15.2      12.2       6.6       8.5     0.066    999999    999999
2015/04/21 07:00:00       8.2       7.8      19.0      15.2      12.2       7.5       8.5     0.064    999999    999999
2015/04/21 07:10:00       8.2       7.8      19.0      15.2      13.1       7.5       7.5     0.060    999999    999999
2015/04/21 07:20:00       8.1       7.8      19.0      15.2      12.2       6.6       7.5     0.064    999999    999999
2015/04/21 07:30:00       8.0       7.8      19.0      14.2      12.2       7.5       7.5     0.060    999999    999999
2015/04/21 07:40:00       8.1       7.8      18.0      14.2      12.2       8.5       6.6     0.054    999999    999999
2015/04/21 07:50:00       8.1       7.9      18.0      14.2      12.2       7.5       6.6     0.052    999999    999999
2015/04/21 08:00:00       8.2       7.9      18.0      14.2      12.2       7.5       6.6     0.050    999999    999999
2015/04/21 08:10:00       8.3       7.9      17.1      14.2      12.2       7.5       7.5     0.046    999999    999999
2015/04/21 08:20:00       8.3       7.9      18.0      14.2      12.2       6.6       7.5     0.046    999999    999999
2015/04/21 08:30:00       8.4       7.9      18.0      14.2      13.1      10.3       7.5     0.026    999999    999999
2015/04/21 08:40:00       8.4       7.8      19.9      10.4      18.8      22.5       7.5    -0.044    999999    999999
2015/04/21 08:50:00       8.4       7.6      19.9      17.1      14.1       7.5       8.5     0.050    999999    999999
2015/04/21 09:00:00       8.3       7.5      19.9      17.1      15.0       7.5       8.5     0.052    999999    999999
2015/04/21 09:10:00       9.9       7.4      20.9      18.0      15.0       7.5       8.5     0.054    999999    999999
2015/04/21 09:15:16       9.9       7.1      20.9      18.0      15.0       5.6       8.5     0.060    999999    999999
2015/04/21 09:23:32       9.4       7.0      20.9      19.0      15.0       6.6       8.5     0.060    999999    999999
2015/04/21 09:30:00       8.9       7.3      20.9      19.0      16.0       7.5       8.5     0.062    999999    999999
2015/04/21 09:33:53       9.0       7.2      20.9      19.0      16.0       7.5       8.5     0.062    999999    999999
2015/04/21 09:41:24      10.2       7.1      20.9      19.0      16.0       6.6       8.5     0.062    999999    999999
2015/04/21 09:50:00       9.7       7.3      20.9      19.0      16.0       5.6       8.5     0.064    999999    999999
2015/04/21 09:53:44       9.8       7.3      20.9      19.0      16.0       5.6       8.5     0.064    999999    999999
2015/04/21 10:00:00       9.8       7.4      20.9      19.0      16.9       6.6       8.5     0.058    999999    999999
2015/04/21 10:10:00       9.6       7.4      20.9      19.0      16.0       5.6       8.5     0.058    999999    999999
2015/04/21 10:20:00       9.6       7.5      19.9      18.0      16.0       3.8       8.5     0.054    999999    999999
2015/04/21 10:30:00       9.4       7.4      20.9      19.0      16.9       3.8       8.5     0.054    999999    999999
2015/04/21 10:40:00       9.4       7.4      20.9      19.9      16.9       4.7       8.5     0.054    999999    999999
2015/04/21 10:50:00       9.5       7.5      19.9      19.0      16.9       3.8       8.5     0.054    999999    999999
2015/04/21 11:00:00       9.5       7.5      19.0      17.1      16.0       3.8       8.5     0.052    999999    999999
2015/04/21 11:10:00       9.5       7.5      18.0      18.0      15.0       3.8       8.5     0.046    999999    999999
2015/04/21 11:20:00       9.7       7.7      18.0      17.1      16.0       3.8       7.5     0.044    999999    999999
2015/04/21 11:30:00       9.8       7.7      17.1      16.1      15.0       3.8       7.5     0.036    999999    999999
2015/04/21 11:40:00       9.9       7.7      17.1      17.1      15.0       3.8       7.5     0.034    999999    999999
2015/04/21 11:50:00       9.9       7.7      17.1      17.1      16.0       3.8       7.5     0.034    999999    999999
2015/04/21 12:00:00      10.1       7.7      16.1      17.1      16.0       0.9       7.5     0.034    999999    999999
2015/04/21 12:10:00      10.0       7.6      17.1      18.0      16.0       0.9       7.5     0.030    999999    999999
2015/04/21 12:20:00       9.9       7.5      18.0      19.9      16.9       0.9       8.5     0.040    999999    999999
2015/04/21 12:30:00       9.7       7.5      18.0      19.9      17.8       0.9       8.5     0.042    999999    999999
2015/04/21 12:40:00       9.7       7.6      19.0      19.9      17.8       0.9       8.5     0.044    999999    999999
2015/04/21 12:50:00       9.6       7.5      20.9      16.1      18.8       0.9       7.5     0.046    999999    999999
2015/04/21 13:00:00       9.4       7.4      19.9      20.9      17.8       0.9       8.5     0.052    999999    999999
2015/04/21 13:10:00       9.3       7.4      19.9      21.8      17.8       0.9       8.5     0.054    999999    999999
2015/04/21 13:20:00       9.2       7.4      19.9      20.9      17.8      -1.9       8.5     0.060    999999    999999
2015/04/21 13:30:00       9.3       7.4      19.9      21.8      17.8      -0.9       8.5     0.052    999999    999999
2015/04/21 13:40:00       9.2       7.4      19.0      20.9      17.8      -0.9       8.5     0.058    999999    999999
2015/04/21 13:50:00       9.2       7.5      18.0      19.9      17.8       0.0       8.5     0.058    999999    999999
2015/04/21 14:00:00       9.4       7.6      18.0      19.9      16.9      -1.9       7.5     0.054    999999    999999
2015/04/21 14:10:00       9.5       7.7      16.1      18.0      16.9       0.0       7.5     0.048    999999    999999
2015/04/21 14:20:00      10.1       8.0      13.3      16.1      15.0       0.0       6.6     0.034    999999    999999
2015/04/21 14:30:00      10.5       8.1      12.3      14.2      15.0       0.0       5.6     0.020    999999    999999
2015/04/21 14:40:00      11.0       8.3      10.4      13.3      15.0       0.9       5.6     0.006    999999    999999
2015/04/21 14:50:00      11.2       8.2      10.4      14.2      14.1      -0.9       4.7     0.004    999999    999999
2015/04/21 15:00:00      11.5       8.3       9.5      12.3      14.1      -1.9       4.7    -0.004    999999    999999
2015/04/21 15:10:00      11.7       8.5       7.6      10.4      15.0       3.8       4.7    -0.030    999999    999999
2015/04/21 15:20:00      11.8       8.4       8.5      12.3      15.0       1.9       4.7    -0.012    999999    999999
2015/04/21 15:30:00      11.7       8.4       8.5      12.3      15.0       0.9       4.7    -0.010    999999    999999
2015/04/21 15:40:00      11.7       8.5       7.6      12.3      15.0       0.9       4.7    -0.012    999999    999999
2015/04/21 15:50:00      11.5       8.5       7.6      13.3      15.0       0.9       4.7    -0.012    999999    999999
2015/04/21 16:00:00      11.3       8.5       8.5      13.3      15.0       0.9       4.7    -0.010    999999    999999
2015/04/21 16:10:00      11.1       8.5       8.5      12.3      15.0      -1.9       4.7    -0.008    999999    999999
2015/04/21 16:20:00      10.9       8.5       8.5      11.4      16.0       0.0       4.7    -0.008    999999    999999
2015/04/21 16:30:00      10.7       8.5       8.5      13.3      15.0      -0.9       4.7    -0.002    999999    999999
2015/04/21 16:40:00      10.5       8.4       8.5      14.2      15.0      -1.9       4.7     0.004    999999    999999
2015/04/21 16:50:00      10.2       8.2      10.4      16.1      16.0      -1.9       4.7     0.008    999999    999999
2015/04/21 17:00:00      10.0       8.2      11.4      17.1      16.9      -3.8       5.6     0.016    999999    999999
2015/04/21 17:10:00       9.8       8.1      12.3      19.0      16.9      -2.8       5.6     0.024    999999    999999
2015/04/21 17:20:00       9.5       7.9      16.1      19.9      17.8      -5.6       6.6     0.042    999999    999999
2015/04/21 17:30:00       9.3       7.8      17.1      21.8      17.8      -4.7       7.5     0.056    999999    999999
2015/04/21 17:40:00       8.9       7.5      18.0      22.7      17.8      -6.6       8.5     0.070    999999    999999
2015/04/21 17:50:00       8.7       7.4      19.0      23.7      18.8      -6.6       8.5     0.078    999999    999999
2015/04/21 18:00:00       8.4       7.3      20.9      25.6      19.7      -7.5       8.5     0.092    999999    999999
2015/04/21 18:10:00       8.1       7.2      21.8      25.6      18.8      -7.5       8.5     0.100    999999    999999
2015/04/21 18:20:00       8.0       7.2      22.7      26.5      18.8      -7.5       9.4     0.108    999999    999999
2015/04/21 18:30:00       7.8       7.1      23.7      26.5      19.7      -8.5      10.3     0.114    999999    999999
2015/04/21 18:40:00       7.6       7.1      24.6      27.5      19.7      -9.4      10.3     0.120    999999    999999
2015/04/21 18:50:00       7.2       7.0      24.6      28.4      19.7     -10.3      10.3     0.128    999999    999999
2015/04/21 19:00:00       7.1       6.8      26.5      28.4      20.7     -10.3      10.3     0.140    999999    999999
2015/04/21 19:10:00       6.9       6.7      28.4      30.3      20.7     -10.3      11.3     0.148    999999    999999
2015/04/21 19:20:00       6.8       6.6      29.4      31.3      20.7     -10.3      11.3     0.154    999999    999999
2015/04/21 19:30:00       6.6       6.5      29.4      31.3      20.7     -10.3      11.3     0.158    999999    999999
2015/04/21 19:40:00       6.4       6.4      30.3      32.2      20.7      -9.4      11.3     0.164    999999    999999
2015/04/21 19:50:00       6.3       6.4      31.3      33.2      22.5      -8.5      12.2     0.168    999999    999999
2015/04/21 20:00:00       6.2       6.3      32.2      33.2      20.7     -11.3      12.2     0.176    999999    999999
2015/04/21 20:10:00       6.1       6.3      33.2      34.1      21.6     -11.3      12.2     0.176    999999    999999
2015/04/21 20:20:00       5.9       6.2      35.1      34.1      22.5     -12.2      13.1     0.180    999999    999999
2015/04/21 20:30:00       5.8       6.2      34.1      34.1      21.6     -13.1      13.1     0.184    999999    999999
2015/04/21 20:40:00       5.6       6.1      35.1      34.1      22.5     -13.1      13.1     0.188    999999    999999
2015/04/21 20:50:00       5.4       6.0      35.1      34.1      21.6     -11.3      13.1     0.188    999999    999999
2015/04/21 21:00:00       5.3       6.1      35.1      35.1      21.6     -10.3      14.1     0.184    999999    999999
2015/04/21 21:10:00       5.1       6.0      35.1      35.1      22.5     -10.3      14.1     0.184    999999    999999
2015/04/21 21:20:00       5.1       6.1      36.0      36.0      22.5     -11.3      14.1     0.188    999999    999999
2015/04/21 21:30:00       5.0       5.9      37.9      37.9      23.5     -10.3      14.1     0.190    999999    999999
2015/04/21 21:40:00       4.8       5.8      37.9      37.0      23.5     -10.3      14.1     0.192    999999    999999
2015/04/21 21:50:00       4.7       5.8      37.9      37.0      23.5     -10.3      14.1     0.186    999999    999999
2015/04/21 22:00:00       4.6       5.7      41.7      40.8      26.3      -9.4      15.0     0.192    999999    999999
2015/04/21 22:10:00       4.4       5.3      42.7      42.7      26.3      -9.4      16.0     0.202    999999    999999
2015/04/21 22:20:00       4.2       5.4      42.7      42.7      26.3     -12.2      16.0     0.204    999999    999999
2015/04/21 22:30:00       4.0       5.2      44.5      44.5      28.2      -9.4      16.9     0.210    999999    999999
2015/04/21 22:40:00       3.9       5.1      46.4      45.5      28.2     -12.2      16.9     0.218    999999    999999
2015/04/21 22:50:00       3.7       4.9      46.4      46.4      28.2     -10.3      17.8     0.218    999999    999999
2015/04/21 23:00:00       3.5       4.7      48.3      48.3      29.1     -10.3      18.8     0.220    999999    999999
2015/04/21 23:10:00       3.4       4.7      49.3      48.3      30.0     -11.3      18.8     0.226    999999    999999
2015/04/21 23:20:00       3.2       4.5      51.2      50.2      31.9      -9.4      19.7     0.230    999999    999999
2015/04/21 23:30:00       3.1       4.2      54.0      54.0      33.8      -8.5      20.7     0.242    999999    999999
2015/04/21 23:40:00       2.9       3.9      55.9      55.0      33.8      -8.5      21.6     0.250    999999    999999
2015/04/21 23:50:00       2.7       3.6      57.8      57.8      35.7      -8.5      22.5     0.256    999999    999999
2015/04/22 00:00:00       2.6       3.5      58.8      58.8      36.6      -8.5      23.5     0.258    999999    999999
2015/04/22 00:10:00       2.4       3.4      58.8      59.7      35.7      -8.5      23.5     0.260    999999    999999
2015/04/22 00:20:00       2.3       3.6      58.8      57.8      35.7      -8.5      23.5     0.260    999999    999999
2015/04/22 00:30:00       2.1       3.6      58.8      57.8      34.7     -10.3      23.5     0.256    999999    999999
2015/04/22 00:40:00       2.0       3.4      60.7      60.7      36.6      -9.4      23.5     0.262    999999    999999
2015/04/22 00:50:00       1.8       3.1      62.6      61.6      38.5     -10.3      23.5     0.268    999999    999999
2015/04/22 01:00:00       1.8       3.0      64.5      63.5      38.5      -9.4      24.4     0.272    999999    999999
2015/04/22 01:10:00       1.7       2.9      65.4      64.5      39.4      -7.5      25.4     0.278    999999    999999
2015/04/22 01:20:00       1.4       2.8      67.3      65.4      40.4      -7.5      26.3     0.282    999999    999999
2015/04/22 01:30:00       1.3       2.8      65.4      64.5      40.4      -8.5      26.3     0.286    999999    999999
2015/04/22 01:40:00       1.2       2.8      64.5      64.5      40.4      -9.4      26.3     0.288    999999    999999
2015/04/22 01:50:00       1.0       2.6      69.2      67.3      42.3     -10.3      26.3     0.284    999999    999999
2015/04/22 02:00:00       0.8       2.2      71.1      70.1      43.2      -8.5      27.2     0.292    999999    999999
2015/04/22 02:10:00       0.7       2.1      72.0      71.1      44.1      -7.5      28.2     0.296    999999    999999
2015/04/22 02:20:00       0.7       1.9      73.9      73.0      45.1      -7.5      29.1     0.296    999999    999999
2015/04/22 02:30:00       0.6       1.9      73.9      73.9      46.9      -6.6      29.1     0.298    999999    999999
2015/04/22 02:40:00       0.6       1.8      73.9      73.9      46.0      -6.6      29.1     0.300    999999    999999
2015/04/22 02:50:00       0.4       1.7      73.9      73.0      46.0      -7.5      29.1     0.302    999999    999999
2015/04/22 03:00:00       0.3       1.7      73.9      73.9      46.9      -6.6      29.1     0.300    999999    999999
2015/04/22 03:10:00       0.4       1.7      74.9      75.8      46.9      -5.6      29.1     0.294    999999    999999
2015/04/22 03:20:00       0.3       1.6      75.8      75.8      46.9      -5.6      30.0     0.296    999999    999999
2015/04/22 03:30:00       0.2       1.5      76.8      76.8      47.9      -4.7      30.0     0.296    999999    999999
2015/04/22 03:40:00       0.1       1.4      76.8      76.8      46.9      -4.7      30.0     0.296    999999    999999
2015/04/22 03:50:00       0.1       1.5      75.8      75.8      46.9      -5.6      31.0     0.296    999999    999999
2015/04/22 04:00:00       0.0       1.6      76.8      75.8      46.9      -5.6      29.1     0.294    999999    999999
