2001/03/13 15:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.000    +0.000    +0.000    +0.000
2001/03/13 21:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.170    +0.000    +0.000    +0.000
2001/03/14 06:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.170    +0.000    +0.000    +0.000
2001/03/14 09:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.170    +0.000    +0.000    +0.000
2001/03/14 12:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.000    +0.000    +0.000    +0.000
2001/03/14 15:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.000    +0.000    +0.000    +0.000
2001/03/14 21:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.500    +0.000    +0.000    +0.000
2001/03/15 09:00:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/03/15 09:32:47    +6.955    -0.001    +0.666    +4.005    -7.450    +0.664    -8.651    +4.917    +0.276   -10.276    +5.760    +0.523    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/15 21:00:00    +6.955    -0.001    +0.666    +4.005    -7.450    +0.664    -8.651    +4.917    +0.276   -10.276    +5.760    +0.523    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/15 21:36:47    -0.006    +0.019    +0.001    +8.005    +0.025    -0.001    +1.181   -16.300    -0.389    +0.997   -18.122    -0.142    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/16 00:54:08    -5.119   -12.932    +0.001   -10.959    -7.448    -0.001    +5.196    -0.231    -0.388    +6.579    +0.970    -0.142    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/16 01:27:18    -5.121   -12.932    +0.001   -10.961    -7.447    -0.001    +5.196    -0.233    -0.388    +6.579    +0.968    -0.142    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/16 02:42:38    +0.001    +0.001    +0.001    +8.012    +0.000    -0.001    +1.172   -16.319    -0.388    +0.985   -18.141    -0.142    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/03/16 03:01:20    +0.001    +0.001    +0.001    +8.012    +0.000    +0.000    +1.173   -16.319    -0.388    +0.987   -18.141    -0.142    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000
2001/05/17 10:08:12    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/05/17 10:09:16    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/05/17 10:09:43    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/05/17 10:10:30    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/05/17 10:16:00    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/05/21 15:25:41    +2.763    -6.655    +0.533    -5.970    -5.988    +0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
2001/12/11 09:30:00    +2.763    -6.655    -0.533    -5.970    -5.988    -0.672    +2.156    +9.714    +0.276    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +0.000    +1.200    +0.000    +0.000    +0.000
