2019/04/24 13:05:00,0.0011,-0.0015,9.6461,0.0212,-2.4119,8.4926,-0.0493,17.3713,11.2126,10.0364,-0.6833,8.1382,10.0033,-10.0659,8.0957,9.8829,3.9856,8.79,9.8581,20.1997,10.9241,19.7823,-0.0005,8.3476,19.9596,9.9554,8.5313,19.8027,26.2484,10.9251,29.9363,16.261,8.8369,29.8971,32.6879,10.9677,40.0042,22.363,8.7581,39.841,38.7862,11.2131,49.8602,28.7167,9.0902
2019/04/24 13:30:00,0.0007,-0.0011,9.6473,0.0206,-2.411,8.4937,-0.0497,17.372,11.2137,10.0359,-0.6829,8.1394,10.0025,-10.0652,8.0968,9.8822,3.9858,8.7914,9.8576,20.2,10.9254,19.7818,-0.0002,8.3485,19.9591,9.9557,8.5326,19.8025,26.2487,10.9264,29.936,16.2611,8.8381,29.8969,32.688,10.9689,40.0039,22.3629,8.7591,39.841,38.7862,11.2141,49.86,28.7164,9.0914
2019/04/24 14:00:00,0.0007,-0.0006,9.6458,0.0207,-2.4108,8.4929,-0.0495,17.3722,11.2128,10.0359,-0.6827,8.1379,10.0026,-10.0652,8.0961,9.8822,3.9861,8.7901,9.8577,20.2001,10.9243,19.7819,-0.0001,8.3473,19.9593,9.9557,8.5315,19.8026,26.2486,10.9251,29.936,16.2613,8.837,29.897,32.6878,10.9678,40.004,22.3631,8.7582,39.8411,38.7862,11.213,49.8601,28.7165,9.0904
2019/04/24 14:30:00,0.0012,-0.0007,9.6458,0.0205,-2.4107,8.4929,-0.0497,17.3724,11.213,10.0358,-0.6827,8.1383,10.0023,-10.0651,8.0962,9.8821,3.9862,8.7901,9.8576,20.2001,10.9242,19.7819,-0.0001,8.3474,19.9592,9.9557,8.5315,19.8029,26.2487,10.9253,29.936,16.2612,8.8372,29.8973,32.6876,10.9679,40.004,22.3629,8.7583,39.8411,38.7863,11.2133,49.8601,28.7164,9.0905
2019/04/24 15:00:00,0.0015,-0.0012,9.6454,0.0208,-2.411,8.4924,-0.0494,17.3718,11.2121,10.036,-0.6829,8.1378,10.003,-10.0654,8.0952,9.8823,3.986,8.7894,9.8575,20.1998,10.9238,19.782,-0.0001,8.347,19.9596,9.9557,8.5313,19.8024,26.2486,10.925,29.936,16.2613,8.8369,29.8968,32.6877,10.9676,40.0038,22.3633,8.758,39.8406,38.7868,11.213,49.8597,28.717,9.0904
2019/04/24 15:30:00,0.0018,-0.001,9.6452,0.0211,-2.4112,8.4919,-0.0493,17.3717,11.2118,10.0362,-0.683,8.1375,10.0031,-10.0654,8.095,9.8825,3.9859,8.7893,9.8577,20.1996,10.9236,19.7823,-0.0003,8.3468,19.9597,9.9555,8.5312,19.8026,26.2484,10.9249,29.9361,16.2612,8.8367,29.8969,32.6876,10.9673,40.0041,22.3632,8.7577,39.8408,38.7866,11.2127,49.86,28.717,9.09
2019/04/24 15:46:00,0.0016,-0.001,9.6471,0.0211,-2.411,8.4937,-0.0492,17.3718,11.2136,10.0364,-0.6827,8.1394,10.003,-10.0652,8.0968,9.8827,3.986,8.7911,9.8579,20.1996,10.9253,19.7824,-0.0001,8.3487,19.9598,9.9555,8.5329,19.8027,26.2483,10.9266,29.9364,16.2612,8.8385,29.8972,32.6874,10.9691,40.0043,22.3631,8.7594,39.841,38.7864,11.2146,49.8601,28.7168,9.0918
2019/04/24 16:00:00,0.0019,-0.0012,9.6467,0.0211,-2.4111,8.4937,-0.0492,17.3716,11.2133,10.0363,-0.683,8.1391,10.0033,-10.0655,8.0965,9.8827,3.9859,8.7908,9.8579,20.1993,10.9251,19.7825,-0.0002,8.3483,19.9598,9.9554,8.5325,19.8027,26.2483,10.9263,29.9362,16.2611,8.8382,29.8971,32.6873,10.9689,40.0042,22.363,8.7593,39.8408,38.7864,11.2144,49.8601,28.7168,9.0916
2019/04/24 16:11:00,0.0016,-0.0008,9.647,0.021,-2.4108,8.4936,-0.0493,17.372,11.2134,10.0362,-0.6827,8.1393,10.003,-10.0653,8.0967,9.8825,3.986,8.7911,9.8578,20.1997,10.9252,19.7823,-0.0001,8.3485,19.9596,9.9556,8.5328,19.8026,26.2485,10.9265,29.9361,16.2613,8.8385,29.897,32.6874,10.9691,40.004,22.3631,8.7595,39.8408,38.7865,11.2145,49.86,28.7169,9.0918
2019/04/24 16:30:00,0.0016,-0.0007,9.6468,0.021,-2.4109,8.4936,-0.0492,17.3721,11.2134,10.0361,-0.6827,8.1391,10.0029,-10.0651,8.0967,9.8825,3.9861,8.791,9.8579,20.1997,10.9252,19.7823,-0.0001,8.3486,19.9597,9.9556,8.5327,19.8028,26.2484,10.9264,29.9362,16.2612,8.8384,29.8971,32.6875,10.969,40.0039,22.3634,8.759,39.841,38.7863,11.2145,49.8603,28.7167,9.0917
2019/04/25 08:45:00,-0.0012,0.0036,9.6476,0.0179,-2.4061,8.4941,-0.0492,17.3721,11.2134,10.0332,-0.6792,8.1399,10.0029,-10.0651,8.0967,9.8825,3.9861,8.791,9.8579,20.1997,10.9252,19.7797,0.002,8.3491,19.9597,9.9556,8.5327,19.8028,26.2484,10.9264,29.9362,16.2612,8.8384,29.8971,32.6875,10.969,40.0039,22.3634,8.759,39.841,38.7863,11.2145,49.8603,28.7167,9.0917
2019/04/25 09:00:00,-0.0012,0.0036,9.6476,0.0179,-2.4061,8.4941,-0.0492,17.3721,11.2134,10.0332,-0.6792,8.1399,10.0029,-10.0651,8.0967,9.8825,3.9861,8.791,9.8579,20.1997,10.9252,19.7797,0.002,8.3491,19.9597,9.9556,8.5327,19.8028,26.2484,10.9264,29.9362,16.2612,8.8384,29.8971,32.6875,10.969,40.0039,22.3634,8.759,39.841,38.7863,11.2145,49.8603,28.7167,9.0917
2019/04/25 09:45:00,0.0007,0.0002,9.6476,0.0191,-2.4082,8.4937,-0.0493,17.3734,11.214,10.035,-0.6814,8.1397,10.001,-10.0637,8.0972,9.8817,3.9871,8.7915,9.8582,20.201,10.9257,19.7812,0.0004,8.3489,19.9591,9.956,8.5328,19.8032,26.2494,10.9266,29.9361,16.2612,8.8386,29.8982,32.6877,10.9693,40.004,22.3625,8.7597,39.8424,38.7863,11.2145,49.8605,28.7158,9.0918
2019/04/25 10:00:00,0.0003,0.0007,9.6476,0.0193,-2.4088,8.4943,-0.0497,17.3738,11.2142,10.0348,-0.6811,8.1398,10.0006,-10.0634,8.0974,9.8814,3.9875,8.7918,9.8579,20.2015,10.926,19.7811,0.0007,8.3491,19.9589,9.9564,8.5331,19.8032,26.2497,10.927,29.9358,16.2617,8.8389,29.8981,32.688,10.9696,40.0038,22.3629,8.7601,39.8421,38.7865,11.2148,49.8603,28.7161,9.0922
2019/04/25 10:15:00,0.0004,0.0008,9.6476,0.0195,-2.4088,8.4943,-0.0496,17.3738,11.2142,10.0348,-0.6812,8.1398,10.0008,-10.0633,8.0974,9.8815,3.9875,8.7919,9.8582,20.2014,10.926,19.7812,0.001,8.3491,19.9591,9.9565,8.5331,19.8033,26.2497,10.9269,29.936,16.2617,8.8388,29.8981,32.6881,10.9695,40.0038,22.3629,8.76,39.8422,38.7868,11.2148,49.8604,28.7162,9.0921
2019/04/25 10:30:00,0.0004,0.0006,9.6478,0.0195,-2.4091,8.4944,-0.0495,17.3736,11.2143,10.035,-0.6812,8.1399,10.0009,-10.0635,8.0974,9.8816,3.9875,8.792,9.858,20.2013,10.9259,19.7812,0.0008,8.3492,19.9589,9.9562,8.5331,19.8032,26.2496,10.9269,29.9359,16.2616,8.8388,29.898,32.6881,10.9695,40.0037,22.3629,8.76,39.8421,38.7867,11.2148,49.8603,28.7163,9.0921
2019/04/25 10:45:00,0.0007,0.0006,9.6478,0.0197,-2.4092,8.4945,-0.0494,17.3734,11.2144,10.0351,-0.6813,8.14,10.0011,-10.0637,8.0975,9.8816,3.9873,8.7918,9.8581,20.2012,10.9259,19.7815,0.0008,8.3492,19.9591,9.9562,8.5331,19.8034,26.2495,10.9269,29.936,16.2615,8.8387,29.8982,32.688,10.9695,40.0039,22.3627,8.7601,39.8423,38.7866,11.2148,49.8604,28.7162,9.0921
2019/04/25 11:00:00,0.0009,0.0003,9.6477,0.02,-2.4098,8.4945,-0.0495,17.373,11.2143,10.0353,-0.6816,8.1399,10.0013,-10.0641,8.0975,9.8817,3.9869,8.7918,9.8579,20.2009,10.9258,19.7815,0.0004,8.3491,19.9592,9.9559,8.5331,19.8033,26.2494,10.9267,29.9361,16.2615,8.8387,29.8981,32.688,10.9693,40.0039,22.3628,8.7599,39.8422,38.7868,11.2147,49.8603,28.7162,9.092
2019/04/25 11:15:00,0.001,0,9.6478,0.02,-2.4101,8.4944,-0.0493,17.3728,11.2143,10.0354,-0.6818,8.1398,10.0015,-10.0642,8.0974,9.882,3.987,8.7918,9.858,20.2008,10.9257,19.7816,0.0004,8.349,19.9593,9.9559,8.5329,19.8034,26.2493,10.9267,29.9361,16.2614,8.8386,29.8981,32.6879,10.9693,40.004,22.3628,8.7598,39.842,38.7867,11.2147,49.8603,28.7163,9.092
2019/04/25 11:30:00,0.0008,0,9.648,0.02,-2.4099,8.4948,-0.0495,17.3731,11.2145,10.0352,-0.6819,8.14,10.0014,-10.0642,8.0978,9.8819,3.9869,8.7919,9.8581,20.2008,10.9258,19.7817,0.0004,8.3492,19.9592,9.9559,8.5331,19.8034,26.2494,10.9268,29.9361,16.2614,8.8387,29.8981,32.6879,10.9693,40.0039,22.3628,8.7599,39.8421,38.7868,11.2148,49.8604,28.7163,9.0921
2019/04/25 11:45:00,0.0008,-0.0001,9.6484,0.0198,-2.4099,8.4949,-0.0496,17.3729,11.2148,10.0353,-0.6818,8.1403,10.0016,-10.0643,8.098,9.8819,3.9869,8.7921,9.8581,20.2008,10.9261,19.7816,0.0002,8.3494,19.9593,9.9559,8.5334,19.8032,26.2492,10.9271,29.936,16.2613,8.839,29.898,32.6879,10.9697,40.0039,22.3626,8.7602,39.842,38.7866,11.215,49.8603,28.7161,9.0924
2019/04/25 12:00:00,0.0006,0.0003,9.6486,0.0199,-2.4094,8.495,-0.0496,17.3733,11.2149,10.0351,-0.6814,8.1405,10.0011,-10.0638,8.0982,9.8817,3.9872,8.7924,9.8579,20.2011,10.9263,19.7815,0.0008,8.3496,19.9593,9.9562,8.5335,19.8032,26.2497,10.9273,29.936,16.2617,8.8392,29.8979,32.6884,10.9699,40.0038,22.363,8.7604,39.8421,38.7872,11.2153,49.8602,28.7164,9.0926
