2,83,-0.1003,5.0159,10.5592,23.7216,00000003,08838536,5.1,1023.4,23.7214,0.0,0.0,0.0,0.0,2017/11/28 11:12:00
2,84,-29.7019,27.1187,12.5577,52.1242,03924162,08711130,5.1,1023.4,52.1236,0.0,0.0,0.0,0.0,2017/11/28 11:14:00
2,85,0.0009,0.0167,10.3449,18.8416,35700119,08856599,5.1,1023.4,18.8414,0.0,0.0,0.0,0.0,2017/11/28 11:15:00
2,86,-0.2932,-4.7093,10.3411,14.1962,35348078,08837181,5.1,1023.4,14.1961,0.0,0.0,0.0,0.0,2017/11/28 11:15:00
2,87,0.1096,-9.6267,9.9086,9.7517,34319002,09032052,5.1,1023.4,9.7516,0.0,0.0,0.0,0.0,2017/11/28 11:16:00
2,88,0.0340,-15.1129,8.7767,5.5307,31644150,10246285,5.2,1023.3,5.5306,0.0,0.0,0.0,0.0,2017/11/28 11:17:00
2,89,-0.5273,-19.9876,8.3425,4.4435,25624142,11153498,5.2,1023.3,4.4434,0.0,0.0,0.0,0.0,2017/11/28 11:18:00
2,90,-0.4260,-25.1650,7.8572,8.1483,21943117,10514385,5.2,1023.3,8.1482,0.0,0.0,0.0,0.0,2017/11/28 11:19:00
2,91,-0.4443,-27.9716,7.8102,10.6176,21158554,10153596,5.2,1023.2,10.6175,0.0,0.0,0.0,0.0,2017/11/28 11:20:00
2,92,-0.3971,-31.1354,7.7302,13.5835,20708279,09937026,5.2,1023.2,13.5834,0.0,0.0,0.0,0.0,2017/11/28 11:21:00
2,93,-0.5457,-34.1922,7.6787,16.4706,20330336,09806020,5.2,1023.2,16.4704,0.0,0.0,0.0,0.0,2017/11/28 11:21:00
2,94,-0.4613,-36.9558,7.5139,19.1849,20150249,09726407,5.2,1023.1,19.1847,0.0,0.0,0.0,0.0,2017/11/28 11:22:00
2,95,-0.7998,-42.1174,7.3055,24.2000,19834025,09623309,5.2,1023.1,24.1998,0.0,0.0,0.0,0.0,2017/11/28 11:23:00
2,96,-0.4242,-46.9322,7.2526,29.0001,19754513,09526077,5.2,1023.1,28.9998,0.0,0.0,0.0,0.0,2017/11/28 11:24:00
2,97,0.0420,-51.9519,7.1393,34.0276,19733225,09449190,5.3,1023.1,34.0273,0.0,0.0,0.0,0.0,2017/11/28 11:25:00
2,98,-0.3493,-57.1109,7.1725,39.0902,19600536,09408506,5.3,1023.1,39.0898,0.0,0.0,0.0,0.0,2017/11/28 11:26:00
2,99,-39.7745,-16.3877,7.6606,35.6050,09704309,09346003,5.3,1023.1,35.6046,0.0,0.0,0.0,0.0,2017/11/28 11:27:00
