2017/11/27 20:00:00,OCL,0,0,2,0,2017/11/27 20:11:54,13.5819,20701205,09936597,13.5816,76,41,0,-0.4242,-31.1418,7.7310,-0.1,0.0,-0.1,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OL,1,0,2,0,2017/11/27 20:11:09,10.6219,21158250,10153417,10.6217,75,41,0,-0.4441,-27.9762,7.8106,-0.1,0.0,0.0,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OL,2,0,2,0,2017/11/27 20:10:22,8.1515,21942454,10514189,8.1513,74,41,0,-0.4253,-25.1683,7.8574,-0.2,-0.1,0.1,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OL,3,0,2,0,2017/11/27 20:09:32,4.4332,25621234,11156206,4.4331,73,41,0,-0.5385,-19.9863,8.3436,-0.1,0.0,-0.1,0.0,---,-1.9,1027.3,7.0,0.0
2017/11/27 20:00:00,OL,4,0,2,0,2017/11/27 20:08:43,5.5201,31641125,10248010,5.5200,72,41,0,0.0281,-15.1232,8.7769,-0.1,0.2,-0.1,0.1,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OL,5,0,2,0,2017/11/27 20:07:55,9.7431,34313442,09032009,9.7429,71,41,0,0.1189,-9.6412,9.9092,-0.2,0.0,0.0,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OL,6,0,2,0,2017/11/27 20:07:14,14.1767,35348283,08836543,14.1764,70,41,0,-0.3001,-4.7279,10.3425,0.0,-0.1,0.0,-0.1,---,-1.9,1027.3,7.0,0.0
2017/11/27 20:00:00,OL,7,0,2,0,2017/11/27 20:06:24,18.8252,35659271,08856542,18.8248,69,41,0,0.0011,-0.0004,10.3454,0.0,-0.1,-0.1,-0.1,---,-1.9,1027.3,7.0,0.0
2017/11/27 20:00:00,OR,1,0,2,0,2017/11/27 20:12:44,16.4782,20329532,09805546,16.4779,77,41,0,-0.5471,-34.2002,7.6786,-0.2,-0.1,0.0,0.1,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OR,2,0,2,0,2017/11/27 20:13:26,19.1754,20145408,09726424,19.1750,78,41,0,-0.4889,-36.9516,7.5153,-0.1,0.0,0.1,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OR,3,0,2,0,2017/11/27 20:14:11,24.2082,19833127,09623264,24.2077,79,41,0,-0.8044,-42.1261,7.3054,-0.2,0.0,0.1,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OR,4,0,2,0,2017/11/27 20:14:56,29.0094,19753542,09526067,29.0088,80,41,0,-0.4309,-46.9422,7.2522,0.0,-0.1,0.0,0.1,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OR,5,0,2,0,2017/11/27 20:20:11,34.0284,19730022,09449182,34.0278,81,42,0,0.0094,-51.9566,7.1397,0.2,-0.2,0.3,0.2,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,OR,6,0,2,0,2017/11/27 20:16:07,39.0923,19554564,09408456,39.0916,82,41,0,-0.4163,-57.1195,7.1736,0.1,-0.2,0.3,0.2,---,-1.9,1027.3,7.0,0.0
2017/11/27 20:00:00,Z,1,0,2,0,2017/11/27 20:19:25,23.7125,00000001,08838463,23.7120,67,42,0,-0.1019,5.0067,10.5601,0.0,0.0,0.0,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,Z,2,0,2,0,2017/11/27 20:05:39,52.1395,03922079,08711156,52.1385,68,41,0,-29.6809,27.1475,12.5581,-0.3,-0.1,0.3,0.0,---,-1.9,1027.2,7.0,0.0
2017/11/27 20:00:00,Z,3,0,2,0,2017/11/27 20:16:59,35.6206,09702053,09345510,35.6199,66,41,0,-39.7885,-16.3618,7.6615,-0.1,0.1,2.7,-0.2,---,-1.9,1027.3,7.0,0.0
