2017/11/28 06:00:00,OCL,0,0,2,0,2017/11/28 06:10:28,13.5819,20701218,09936593,13.5817,76,56,0,-0.4240,-31.1419,7.7309,0.1,-0.1,-0.2,0.1,---,0.3,1025.0,7.0,0.0
2017/11/28 06:00:00,OL,1,0,2,0,2017/11/28 06:09:49,10.6219,21158263,10153418,10.6217,75,56,0,-0.4441,-27.9762,7.8105,-0.1,0.0,-0.1,0.0,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,2,0,2,0,2017/11/28 06:09:14,8.1515,21942469,10514189,8.1514,74,56,0,-0.4252,-25.1684,7.8573,-0.1,-0.2,0.0,0.1,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,3,0,2,0,2017/11/28 06:08:35,4.4332,25621253,11156214,4.4331,73,56,0,-0.5385,-19.9863,8.3435,-0.1,0.0,-0.2,0.0,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,4,0,2,0,2017/11/28 06:07:57,5.5200,31641119,10248000,5.5199,72,56,0,0.0281,-15.1233,8.7769,-0.1,0.1,-0.1,0.0,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,5,0,2,0,2017/11/28 06:07:18,9.7431,34313451,09032018,9.7429,71,56,0,0.1189,-9.6412,9.9090,-0.2,0.0,-0.2,0.0,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,6,0,2,0,2017/11/28 06:06:42,14.1767,35348295,08836546,14.1765,70,56,0,-0.3002,-4.7278,10.3424,-0.1,0.0,-0.1,0.0,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OL,7,0,2,0,2017/11/28 06:06:02,18.8251,35659278,08856547,18.8248,69,56,0,0.0011,-0.0004,10.3452,0.0,-0.1,-0.3,-0.1,---,0.3,1025.1,7.0,0.0
2017/11/28 06:00:00,OR,1,0,2,0,2017/11/28 06:11:07,16.4782,20329546,09805541,16.4779,77,56,0,-0.5470,-34.2002,7.6785,-0.1,-0.1,-0.1,0.1,---,0.3,1025.0,7.0,0.0
2017/11/28 06:00:00,OR,2,0,2,0,2017/11/28 06:11:46,19.1754,20145418,09726427,19.1751,78,56,0,-0.4888,-36.9517,7.5151,0.0,-0.1,-0.1,0.1,---,0.3,1025.0,7.0,0.0
2017/11/28 06:00:00,OR,3,0,2,0,2017/11/28 06:12:22,24.2082,19833141,09623269,24.2078,79,56,0,-0.8042,-42.1262,7.3052,0.0,-0.1,-0.1,0.1,---,0.3,1024.9,7.0,0.0
2017/11/28 06:00:00,OR,4,0,2,0,2017/11/28 06:12:56,29.0093,19753554,09526065,29.0088,80,56,0,-0.4307,-46.9421,7.2521,0.2,0.0,-0.1,0.1,---,0.3,1024.9,7.0,0.0
2017/11/28 06:00:00,OR,5,0,2,0,2017/11/28 06:13:34,34.0284,19730021,09449189,34.0279,81,56,0,0.0094,-51.9567,7.1394,0.2,-0.3,0.0,0.3,---,0.3,1024.9,7.0,0.0
2017/11/28 06:00:00,OR,6,0,2,0,2017/11/28 06:14:11,39.0922,19554569,09408465,39.0916,82,56,0,-0.4162,-57.1195,7.1734,0.2,-0.2,0.1,0.2,---,0.3,1024.9,7.0,0.0
2017/11/28 06:00:00,Z,1,0,2,0,2017/11/28 06:04:43,23.7124,00000000,08838473,23.7120,67,56,0,-0.1019,5.0067,10.5599,0.0,0.0,-0.2,0.0,---,0.3,1025.2,7.0,0.0
2017/11/28 06:00:00,Z,2,0,2,0,2017/11/28 06:05:22,52.1392,03922078,08711158,52.1384,68,56,0,-29.6808,27.1475,12.5579,-0.2,-0.1,0.1,-0.1,---,0.3,1025.2,7.0,0.0
2017/11/28 06:00:00,Z,3,0,2,0,2017/11/28 06:14:51,35.6206,09702092,09345525,35.6200,66,56,0,-39.7886,-16.3625,7.6611,-0.2,-0.6,2.3,-0.1,---,0.2,1024.9,7.0,0.0
