2017/11/27 17:00:00,OCL,0,0,2,0,2017/11/27 17:12:14,13.5819,20701209,09937007,13.5817,76,35,0,-0.4241,-31.1420,7.7310,0.0,-0.2,-0.1,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OL,1,0,2,0,2017/11/27 17:11:20,10.6219,21158251,10153437,10.6217,75,35,0,-0.4441,-27.9763,7.8105,-0.1,-0.1,-0.1,0.0,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OL,2,0,2,0,2017/11/27 17:10:32,8.1514,21942453,10514201,8.1513,74,35,0,-0.4253,-25.1684,7.8574,-0.2,-0.2,0.1,0.0,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OL,3,0,2,0,2017/11/27 17:27:13,4.4332,25621248,11156216,4.4331,73,37,0,-0.5384,-19.9864,8.3436,0.0,-0.1,-0.1,0.0,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OL,4,0,2,0,2017/11/27 17:09:15,5.5201,31641135,10248012,5.5200,72,35,0,0.0281,-15.1233,8.7769,-0.1,0.1,-0.1,0.1,---,-1.1,1026.9,7.0,0.0
2017/11/27 17:00:00,OL,5,0,2,0,2017/11/27 17:08:26,9.7431,34313486,09032017,9.7429,71,35,0,0.1188,-9.6412,9.9091,-0.3,0.0,-0.1,0.0,---,-1.1,1027.1,7.0,0.0
2017/11/27 17:00:00,OL,6,0,2,0,2017/11/27 17:07:42,14.1767,35348283,08836546,14.1764,70,35,0,-0.3002,-4.7280,10.3425,-0.1,-0.2,0.0,-0.1,---,-1.1,1027.0,7.0,0.0
2017/11/27 17:00:00,OL,7,0,2,0,2017/11/27 17:06:55,18.8252,35659268,08856540,18.8249,69,35,0,0.0012,-0.0004,10.3454,0.1,-0.1,-0.1,0.0,---,-1.1,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,1,0,2,0,2017/11/27 17:13:05,16.4782,20329534,09805554,16.4779,77,35,0,-0.5471,-34.2003,7.6785,-0.2,-0.2,-0.1,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,2,0,2,0,2017/11/27 17:13:58,19.1754,20145407,09726433,19.1751,78,35,0,-0.4888,-36.9518,7.5152,0.0,-0.2,0.0,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,3,0,2,0,2017/11/27 17:14:39,24.2082,19833123,09623275,24.2078,79,35,0,-0.8044,-42.1263,7.3053,-0.2,-0.2,0.0,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,4,0,2,0,2017/11/27 17:15:25,29.0093,19753536,09526071,29.0088,80,35,0,-0.4310,-46.9423,7.2521,-0.1,-0.2,-0.1,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,5,0,2,0,2017/11/27 17:16:13,34.0285,19730009,09449191,34.0279,81,35,0,0.0093,-51.9568,7.1395,0.1,-0.4,0.1,0.3,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,OR,6,0,2,0,2017/11/27 17:17:01,39.0922,19554555,09408463,39.0915,82,35,0,-0.4165,-57.1195,7.1735,-0.1,-0.2,0.2,0.1,---,-1.2,1027.0,7.0,0.0
2017/11/27 17:00:00,Z,1,0,2,0,2017/11/27 17:05:17,23.7125,00000000,08838465,23.7121,67,35,0,-0.1019,5.0067,10.5601,0.0,0.0,0.0,0.1,---,-1.1,1027.1,7.0,0.0
2017/11/27 17:00:00,Z,2,0,2,0,2017/11/27 17:06:04,52.1394,03922067,08711167,52.1385,68,35,0,-29.6806,27.1476,12.5578,0.0,0.0,0.0,0.0,---,-1.1,1027.1,7.0,0.0
2017/11/27 17:00:00,Z,3,0,2,0,2017/11/27 17:17:48,35.6206,09702062,09345515,35.6200,66,35,0,-39.7886,-16.3621,7.6614,-0.2,-0.2,2.6,-0.1,---,-1.2,1027.0,7.0,0.0
