2017/11/27 15:00:00,OCL,0,0,2,0,2017/11/27 15:12:41,13.5819,20701203,09937015,13.5817,76,31,0,-0.4241,-31.1420,7.7309,0.0,-0.2,-0.2,0.1,---,0.4,1027.1,7.0,0.0
2017/11/27 15:00:00,OL,1,0,2,0,2017/11/27 15:11:52,10.6219,21158255,10153435,10.6217,75,31,0,-0.4441,-27.9763,7.8105,-0.1,-0.1,-0.1,0.0,---,0.4,1027.2,7.0,0.0
2017/11/27 15:00:00,OL,2,0,2,0,2017/11/27 15:11:04,8.1514,21942449,10514203,8.1513,74,31,0,-0.4253,-25.1684,7.8574,-0.2,-0.2,0.1,0.0,---,0.4,1027.2,7.0,0.0
2017/11/27 15:00:00,OL,3,0,2,0,2017/11/27 15:10:10,4.4333,25621259,11156227,4.4332,73,31,0,-0.5384,-19.9864,8.3435,0.0,-0.1,-0.2,0.1,---,0.5,1027.2,7.0,0.0
2017/11/27 15:00:00,OL,4,0,2,0,2017/11/27 15:09:26,5.5201,31641144,10248009,5.5200,72,31,0,0.0281,-15.1233,8.7769,-0.1,0.1,-0.1,0.1,---,0.5,1027.2,7.0,0.0
2017/11/27 15:00:00,OL,5,0,2,0,2017/11/27 15:08:39,9.7432,34313484,09032023,9.7430,71,31,0,0.1188,-9.6411,9.9091,-0.3,0.1,-0.1,0.1,---,0.6,1027.1,7.0,0.0
2017/11/27 15:00:00,OL,6,0,2,0,2017/11/27 15:07:56,14.1767,35348294,08836546,14.1765,70,31,0,-0.3002,-4.7279,10.3425,-0.1,-0.1,0.0,0.0,---,0.6,1027.1,7.0,0.0
2017/11/27 15:00:00,OL,7,0,2,0,2017/11/27 15:07:08,18.8252,35659275,08856541,18.8249,69,31,0,0.0011,-0.0004,10.3454,0.0,-0.1,-0.1,0.0,---,0.6,1027.1,7.0,0.0
2017/11/27 15:00:00,OR,1,0,2,0,2017/11/27 15:13:33,16.4782,20329532,09805549,16.4779,77,31,0,-0.5471,-34.2003,7.6785,-0.2,-0.2,-0.1,0.1,---,0.3,1027.2,7.0,0.0
2017/11/27 15:00:00,OR,2,0,2,0,2017/11/27 15:20:20,19.1754,20145393,09726431,19.1751,78,32,0,-0.4888,-36.9518,7.5152,0.0,-0.2,0.0,0.1,---,0.1,1027.2,7.0,0.0
2017/11/27 15:00:00,OR,3,0,2,0,2017/11/27 15:14:46,24.2082,19833130,09623266,24.2078,79,31,0,-0.8043,-42.1263,7.3054,-0.1,-0.2,0.1,0.1,---,0.2,1027.1,7.0,0.0
2017/11/27 15:00:00,OR,4,0,2,0,2017/11/27 15:15:25,29.0093,19753538,09526073,29.0088,80,31,0,-0.4309,-46.9423,7.2521,0.0,-0.2,-0.1,0.1,---,0.2,1027.1,7.0,0.0
2017/11/27 15:00:00,OR,5,0,2,0,2017/11/27 15:16:17,34.0284,19730008,09449202,34.0278,81,31,0,0.0092,-51.9567,7.1393,0.0,-0.3,-0.1,0.2,---,0.2,1027.1,7.0,0.0
2017/11/27 15:00:00,OR,6,0,2,0,2017/11/27 15:17:04,39.0922,19554560,09408471,39.0915,82,31,0,-0.4164,-57.1195,7.1734,0.0,-0.2,0.1,0.1,---,0.2,1027.1,7.0,0.0
2017/11/27 15:00:00,Z,1,0,2,0,2017/11/27 15:05:26,23.7125,00000000,08838468,23.7121,67,31,0,-0.1019,5.0067,10.5601,0.0,0.0,0.0,0.1,---,0.7,1027.1,7.0,0.0
2017/11/27 15:00:00,Z,2,0,2,0,2017/11/27 15:06:15,52.1394,03922066,08711164,52.1386,68,31,0,-29.6807,27.1477,12.5579,-0.1,0.1,0.1,0.1,---,0.7,1027.1,7.0,0.0
2017/11/27 15:00:00,Z,3,0,2,0,2017/11/27 15:17:50,35.6206,09702051,09345514,35.6200,66,31,0,-39.7885,-16.3619,7.6614,-0.1,0.0,2.6,-0.1,---,0.2,1027.1,7.0,0.0
